Timestamp,CH1,behavior
273431.32,0.526,idle
273497.98,0.581,idle
273564.639,0.748,idle
273631.293,0.946,idle
273697.956,1.048,idle
273764.615,1.042,walking
273831.271,1.1,walking
273897.928,1.512,walking
273964.586,1.32,walking
274031.248,1.727,walking
274097.902,1.861,walking
274164.563,1.918,walking
274231.218,1.941,walking
274297.882,1.914,walking
274364.536,1.793,walking
274431.198,1.913,walking
274497.855,1.737,walking
274564.514,1.504,walking
274631.174,1.306,walking
274697.829,1.267,walking
274764.49,1.124,walking
274831.147,0.918,walking
274897.803,0.665,walking
274964.461,0.647,walking
275031.123,0.266,walking
275097.778,-0.129,walking
275164.435,-0.22,walking
275231.094,-0.39,walking
275297.753,-0.509,walking
275364.413,-0.575,walking
275431.07,-0.764,walking
275497.733,-0.797,walking
275564.388,-0.909,walking
275631.046,-0.962,walking
275697.704,-0.986,walking
275764.363,-0.889,walking
275831.024,-0.695,walking
275897.678,-0.693,idle
275964.336,-0.675,idle
276030.995,-0.663,idle
276097.657,-0.493,idle
276164.314,-0.337,idle
276230.97,-0.333,idle
276297.633,-0.346,idle
276364.285,-0.259,idle
276430.946,-0.282,idle
276497.601,-0.224,idle
276564.262,-0.122,idle
276630.922,-0.251,idle
276697.577,-0.365,idle
276764.236,-0.548,walking
276830.897,-0.713,walking
276897.555,-0.804,walking
276964.209,-0.754,walking
277030.873,-0.589,walking
277097.53,-0.554,walking
277164.188,-0.53,walking
277230.846,-0.392,walking
277297.503,-0.244,walking
277364.161,-0.206,walking
277430.818,0.004,walking
277497.481,0.105,walking
277564.136,0.304,walking
277630.793,0.478,walking
277697.452,0.726,idle
277764.109,0.909,idle
277830.768,1.093,idle
277897.427,1.23,idle
277964.087,1.26,idle
278030.748,1.304,idle
278097.407,1.262,idle
278164.062,1.422,idle
278230.722,1.597,idle
278297.38,1.77,idle
278364.035,1.795,idle
278430.693,1.627,idle
278497.35,1.491,idle
278564.014,1.395,idle
278630.674,1.437,idle
278697.326,1.533,idle
278763.989,1.72,idle
278830.647,1.776,idle
278897.302,1.79,walking
278963.962,1.852,walking
279030.617,1.75,walking
279097.281,1.805,walking
279163.938,1.765,walking
279230.597,1.498,walking
279297.251,1.492,walking
279363.915,1.52,walking
279430.567,1.679,walking
279497.227,1.95,walking
279563.888,1.916,walking
279630.542,1.864,walking
279697.201,1.599,walking
279763.859,1.384,walking
279830.522,1.237,walking
279897.18,1.197,walking
279963.837,1.199,walking
280030.497,1.546,walking
280097.155,1.707,walking
280163.813,1.621,walking
280230.47,1.908,walking
280297.126,2.052,walking
280363.785,2.189,walking
280430.444,2.288,walking
280497.103,2.37,walking
280563.756,2.582,walking
280630.416,2.636,walking
280697.072,2.799,walking
280763.735,2.706,walking
280830.389,2.763,walking
280897.048,2.693,walking
280963.708,2.568,walking
281030.367,2.418,walking
281097.021,2.247,walking
281163.678,2.193,walking
281230.338,2.252,walking
281296.993,2.028,walking
281363.653,1.954,walking
281430.314,1.787,walking
281496.97,1.411,walking
281563.629,1.166,walking
281630.285,1.078,walking
281696.946,1.123,walking
281763.598,1.295,walking
281830.256,1.421,walking
281896.917,1.483,walking
281963.576,1.573,walking
282030.23,1.467,walking
282096.889,1.464,walking
282163.552,1.481,walking
282230.208,1.231,walking
282296.867,1.146,walking
282363.52,1.294,walking
282430.181,1.325,walking
282496.839,1.494,walking
282563.5,1.588,walking
282630.153,1.855,walking
282696.81,1.892,walking
282763.468,1.811,walking
282830.127,1.647,walking
282896.786,1.665,walking
282963.448,1.619,walking
283030.104,1.662,walking
283096.763,1.738,walking
283163.416,1.562,walking
283230.077,1.415,walking
283296.736,1.221,walking
283363.395,0.824,walking
283430.05,0.506,walking
283496.711,0.431,walking
283563.368,0.393,supported rearing
283630.027,0.285,supported rearing
283696.683,0.173,supported rearing
283763.338,0.066,supported rearing
283830.001,0.161,supported rearing
283896.655,0.224,supported rearing
283963.312,0.375,supported rearing
284029.974,0.461,supported rearing
284096.628,0.431,supported rearing
284163.289,0.654,supported rearing
284229.945,0.788,supported rearing
284296.607,1.071,supported rearing
284363.265,1.253,supported rearing
284429.923,1.641,supported rearing
284496.581,1.619,supported rearing
284563.239,1.628,walking
284629.893,1.56,walking
284696.549,1.345,walking
284763.21,1.337,walking
284829.867,1.177,walking
284896.526,0.935,walking
284963.181,0.648,walking
285029.839,0.563,walking
285096.502,0.306,walking
285163.157,0.259,walking
285229.815,0.068,walking
285296.473,-0.147,walking
285363.129,-0.406,walking
285429.787,-0.761,walking
285496.45,-0.765,walking
285563.105,-0.869,walking
285629.764,-0.848,walking
285696.425,-0.588,walking
285763.081,-0.436,walking
285829.738,-0.395,walking
285896.394,-0.144,walking
285963.05,0.1,walking
286029.71,0.001,walking
286096.37,0.166,walking
286163.03,0.045,walking
286229.683,0.319,walking
286296.34,0.378,walking
286363.003,0.6,walking
286429.658,0.625,walking
286496.316,0.557,walking
286562.974,0.606,walking
286629.633,0.494,walking
286696.294,0.446,walking
286762.95,0.437,walking
286829.605,0.445,walking
286896.262,0.266,walking
286962.92,0.231,walking
287029.583,0.237,walking
287096.236,0.224,walking
287162.898,0.266,walking
287229.553,0.172,walking
287296.212,0.281,walking
287362.872,0.38,walking
287429.527,0.636,walking
287496.186,0.642,abdomen lick
287562.847,0.671,abdomen lick
287629.503,0.854,abdomen lick
287696.162,0.915,abdomen lick
287762.82,0.851,abdomen lick
287829.477,0.827,abdomen lick
287896.136,1.013,abdomen lick
287962.794,1,abdomen lick
288029.448,1.054,abdomen lick
288096.111,1.033,abdomen lick
288162.763,1.114,abdomen lick
288229.425,1.207,abdomen lick
288296.078,1.192,abdomen lick
288362.741,0.983,abdomen lick
288429.393,0.808,abdomen lick
288496.054,1.005,abdomen lick
288562.711,1.115,abdomen lick
288629.371,0.935,abdomen lick
288696.027,0.615,abdomen lick
288762.687,0.604,abdomen lick
288829.344,0.633,abdomen lick
288896.005,0.332,abdomen lick
288962.657,0.322,abdomen lick
289029.316,0.339,abdomen lick
289095.976,0.438,abdomen lick
289162.633,0.538,abdomen lick
289229.289,0.532,abdomen lick
289295.949,0.525,abdomen lick
289362.609,0.667,abdomen lick
289429.262,0.758,abdomen lick
289495.923,0.734,abdomen lick
289562.577,0.581,abdomen lick
289629.236,0.711,abdomen lick
289695.895,1.009,abdomen lick
289762.554,0.93,abdomen lick
289829.213,0.979,abdomen lick
289895.865,1.148,abdomen lick
289962.523,0.945,abdomen lick
290029.187,0.851,abdomen lick
290095.844,0.942,abdomen lick
290162.503,0.667,abdomen lick
290229.158,0.64,abdomen lick
290295.814,0.484,abdomen lick
290362.472,0.414,abdomen lick
290429.133,0.405,hind lick
290495.788,0.521,hind lick
290562.45,0.748,hind lick
290629.107,0.68,hind lick
290695.764,0.494,hind lick
290762.42,0.808,hind lick
290829.076,0.803,hind lick
290895.735,0.88,hind lick
290962.393,1.016,hind lick
291029.052,1.071,hind lick
291095.709,0.906,hind lick
291162.369,1.066,hind lick
291229.023,1.047,hind lick
291295.681,1.16,hind lick
291362.342,1.167,hind lick
291429,1.301,hind lick
291495.654,1.221,hind lick
291562.316,0.995,hind lick
291628.974,1.005,hind lick
291695.633,1.227,hind lick
291762.287,1.01,hind lick
291828.948,1.032,hind lick
291895.605,1.15,hind lick
291962.262,1.23,hind lick
292028.92,1.099,hind lick
292095.576,0.999,hind lick
292162.233,0.831,hind lick
292228.895,0.485,hind lick
292295.549,0.391,hind lick
292362.211,0.229,hind lick
292428.867,-0.035,hind lick
292495.521,-0.275,idle
292562.18,-0.461,idle
292628.837,-0.599,idle
292695.494,-0.798,idle
292762.157,-0.799,idle
292828.812,-0.914,idle
292895.473,-1.185,idle
292962.129,-1.417,idle
293028.788,-1.414,idle
293095.445,-1.517,idle
293162.104,-1.554,idle
293228.762,-1.405,idle
293295.414,-1.58,idle
293362.073,-1.695,idle
293428.731,-1.614,idle
293495.391,-1.637,idle
293562.051,-1.544,idle
293628.707,-1.485,idle
293695.367,-1.511,idle
293762.022,-1.631,idle
293828.679,-1.852,idle
293895.34,-1.906,idle
293961.999,-2.069,idle
294028.653,-2.18,idle
294095.309,-2.068,idle
294161.967,-1.908,walking
294228.627,-1.845,walking
294295.282,-1.799,walking
294361.94,-1.584,walking
294428.603,-1.658,walking
294495.255,-1.488,walking
294561.914,-1.434,walking
294628.577,-1.501,walking
294695.23,-1.594,walking
294761.892,-1.592,walking
294828.549,-1.402,walking
294895.206,-1.269,walking
294961.863,-1.065,walking
295028.524,-0.934,walking
295095.182,-0.767,walking
295161.839,-0.813,walking
295228.497,-0.722,walking
295295.15,-0.617,walking
295361.813,-0.732,walking
295428.464,-0.617,walking
295495.126,-0.716,walking
295561.785,-0.736,walking
295628.439,-0.649,walking
295695.099,-0.472,walking
295761.758,-0.37,walking
295828.413,-0.429,walking
295895.073,-0.431,walking
295961.729,-0.472,walking
296028.37,-0.671,walking
296095.047,-0.592,walking
296161.702,-0.662,idle
296228.359,-0.804,idle
296295.02,-0.772,idle
296361.674,-0.774,idle
296428.335,-0.714,idle
296494.994,-0.696,idle
296561.646,-0.732,idle
296628.31,-0.696,idle
296694.961,-0.767,idle
296761.625,-0.97,idle
296828.28,-0.961,idle
296894.934,-1.148,idle
296961.598,-0.925,idle
297028.249,-0.74,idle
297094.909,-0.829,idle
297161.57,-0.774,idle
297228.225,-0.585,idle
297294.886,-0.461,idle
297361.544,-0.385,idle
297428.199,-0.646,idle
297494.857,-0.732,idle
297561.516,-0.494,idle
297628.172,-0.586,idle
297694.832,-0.666,idle
297761.49,-0.561,idle
297828.145,-0.539,idle
297894.801,-0.424,idle
297961.459,-0.661,idle
298028.121,-0.675,idle
298094.773,-0.745,idle
298161.436,-0.732,idle
298228.094,-0.826,idle
298294.749,-0.991,idle
298361.41,-0.991,idle
298428.063,-0.896,idle
298494.723,-0.767,idle
298561.381,-0.958,idle
298628.035,-1.037,idle
298694.693,-0.981,idle
298761.354,-1.002,idle
298828.009,-1.068,walking
298894.668,-1.049,walking
298961.325,-0.939,walking
299027.982,-0.686,walking
299094.643,-0.594,walking
299161.299,-0.592,walking
299227.959,-0.752,walking
299294.617,-0.695,walking
299361.275,-0.621,walking
299427.927,-0.54,walking
299494.586,-0.613,walking
299561.246,-0.575,walking
299627.903,-0.422,walking
299694.559,-0.29,walking
299761.221,-0.166,walking
299827.874,0.056,walking
299894.537,0.05,walking
299961.191,0.025,walking
300027.853,-0.278,walking
300094.511,-0.501,walking
300161.166,-0.729,walking
300227.822,-0.668,walking
300294.483,-0.804,walking
300361.139,-1.108,walking
300427.793,-1.22,walking
300494.451,-1.263,walking
300561.11,-1.413,walking
300627.772,-1.471,walking
300694.424,-1.488,walking
300761.081,-1.376,walking
300827.742,-1.428,walking
300894.401,-1.367,walking
300961.059,-1.39,walking
301027.717,-1.338,walking
301094.374,-1.244,walking
301161.031,-1.085,walking
301227.687,-0.938,walking
301294.342,-0.828,walking
301361.004,-0.641,walking
301427.658,-0.463,walking
301494.317,-0.318,walking
301560.979,-0.141,walking
301627.633,0.013,walking
301694.291,0.057,walking
301760.951,-0.031,walking
301827.606,0.049,walking
301894.268,0.119,walking
301960.919,0.137,walking
302027.58,0.139,walking
302094.239,0.131,fore lick
302160.899,0.208,fore lick
302227.556,0.052,fore lick
302294.212,0.062,fore lick
302360.866,0.138,fore lick
302427.524,0.131,fore lick
302494.187,0.155,fore lick
302560.839,0.141,fore lick
302627.499,0.114,fore lick
302694.157,0.003,fore lick
302760.814,0.039,fore lick
302827.473,0.004,supported rearing
302894.133,-0.168,supported rearing
302960.79,-0.193,supported rearing
303027.446,-0.164,supported rearing
303094.107,-0.061,supported rearing
303160.758,-0.028,supported rearing
303227.416,0.124,supported rearing
303294.078,0.035,supported rearing
303360.733,-0.241,supported rearing
303427.389,-0.437,supported rearing
303494.047,-0.61,supported rearing
303560.709,-0.669,supported rearing
303627.363,-0.805,supported rearing
303694.02,-0.838,supported rearing
303760.678,-1.018,supported rearing
303827.338,-1.046,supported rearing
303893.998,-0.956,supported rearing
303960.652,-0.671,supported rearing
304027.313,-0.593,supported rearing
304093.972,-0.553,supported rearing
304160.628,-0.584,supported rearing
304227.289,-0.527,supported rearing
304293.942,-0.395,walking
304360.604,-0.201,walking
304427.262,-0.194,walking
304493.92,0.053,walking
304560.576,0.12,walking
304627.236,0.034,walking
304693.896,-0.012,walking
304760.55,0.001,walking
304827.208,-0.027,walking
304893.871,-0.094,walking
304960.524,-0.389,walking
305027.186,-0.571,walking
305093.841,-0.654,walking
305160.5,-0.731,walking
305227.157,-0.938,walking
305293.816,-1.113,walking
305360.48,-1.132,walking
305427.139,-1.07,walking
305493.793,-1.334,walking
305560.455,-1.472,walking
305627.11,-1.376,walking
305693.766,-1.334,walking
305760.424,-1.325,walking
