time,dF/F,behavior
284963.369,-0.031,idle
285030.025,0.034,idle
285096.687,0.1,idle
285163.338,0.167,idle
285230.002,0.218,idle
285296.657,0.271,idle
285363.312,0.335,idle
285429.971,0.416,idle
285496.632,0.494,idle
285563.289,0.533,idle
285629.948,0.538,idle
285696.606,0.505,idle
285763.264,0.446,idle
285829.917,0.41,idle
285896.575,0.359,idle
285963.238,0.318,idle
286029.896,0.273,idle
286096.548,0.243,idle
286163.209,0.23,idle
286229.866,0.321,idle
286296.522,0.394,idle
286363.186,0.415,idle
286429.841,0.392,idle
286496.497,0.379,idle
286563.154,0.37,idle
286629.81,0.376,idle
286696.468,0.376,idle
286763.129,0.391,idle
286829.785,0.391,idle
286896.443,0.371,idle
286963.102,0.354,idle
287029.759,0.332,idle
287096.42,0.296,idle
287163.079,0.238,idle
287229.734,0.085,idle
287296.392,-0.031,idle
287363.052,-0.091,idle
287429.706,-0.128,idle
287496.364,-0.168,idle
287563.021,-0.196,idle
287629.677,-0.247,idle
287696.337,-0.255,idle
287762.997,-0.266,idle
287829.652,-0.253,idle
287896.31,-0.212,idle
287962.973,-0.169,idle
288029.625,-0.137,idle
288096.286,-0.107,idle
288162.946,-0.048,idle
288229.599,0.009,idle
288296.259,0.045,idle
288362.92,0.055,idle
288429.574,0.075,idle
288496.238,0.091,idle
288562.894,0.1,idle
288629.551,0.102,idle
288696.21,0.091,idle
288762.869,0.076,idle
288829.523,0.062,idle
288896.183,0.028,idle
288962.843,-0.006,idle
289029.503,-0.037,idle
289096.158,-0.061,idle
289162.814,-0.096,idle
289229.477,-0.126,idle
289296.129,-0.151,idle
289362.788,-0.168,idle
289429.448,-0.177,idle
289496.11,-0.201,idle
289562.764,-0.223,idle
289629.426,-0.222,idle
289696.084,-0.221,idle
289762.737,-0.22,idle
289829.395,-0.226,idle
289896.056,-0.221,idle
289962.71,-0.229,idle
290029.374,-0.225,idle
290096.029,-0.222,idle
290162.688,-0.226,idle
290229.345,-0.22,idle
290296.003,-0.2,idle
290362.665,-0.162,idle
290429.323,-0.127,idle
290495.98,-0.066,idle
290562.64,0.001,idle
290629.293,0.04,idle
290695.952,0.085,idle
290762.611,0.124,idle
290829.268,0.164,idle
290895.926,0.199,idle
290962.585,0.23,idle
291029.242,0.252,idle
291095.902,0.259,idle
291162.561,0.281,idle
291229.221,0.276,idle
291295.877,0.261,idle
291362.534,0.246,idle
291429.189,0.232,idle
291495.847,0.196,idle
291562.511,0.162,idle
291629.164,0.143,idle
291695.823,0.141,idle
291762.481,0.138,idle
291829.139,0.129,idle
291895.799,0.136,idle
291962.459,0.144,idle
292029.116,0.151,idle
292095.77,0.164,idle
292162.431,0.164,idle
292229.092,0.18,idle
292295.748,0.193,idle
292362.407,0.191,idle
292429.065,0.172,idle
292495.725,0.17,idle
292562.382,0.155,idle
292629.037,0.14,idle
292695.698,0.101,idle
292762.354,0.057,idle
292829.012,0.019,idle
292895.67,-0.022,idle
292962.327,-0.06,idle
293028.987,-0.09,idle
293095.642,-0.117,idle
293162.302,-0.14,idle
293228.959,-0.157,idle
293295.622,-0.171,idle
293362.275,-0.171,idle
293428.932,-0.169,idle
293495.593,-0.18,idle
293562.251,-0.174,idle
293628.911,-0.168,idle
293695.57,-0.156,idle
293762.227,-0.146,idle
293828.882,-0.139,idle
293895.543,-0.134,idle
293962.197,-0.141,idle
294028.859,-0.146,idle
294095.519,-0.145,idle
294162.173,-0.136,idle
294228.83,-0.133,idle
294295.49,-0.13,idle
294362.147,-0.158,idle
294428.808,-0.16,idle
294495.466,-0.151,idle
294562.121,-0.165,idle
294628.778,-0.173,idle
294695.443,-0.181,idle
294762.1,-0.178,idle
294828.756,-0.18,idle
294895.411,-0.18,idle
294962.075,-0.168,idle
295028.727,-0.171,idle
295095.387,-0.176,idle
295162.044,-0.171,idle
295228.706,-0.18,idle
295295.364,-0.184,idle
295362.018,-0.169,idle
295428.679,-0.17,idle
295495.336,-0.182,idle
295561.993,-0.174,idle
295628.656,-0.171,idle
295695.31,-0.172,idle
295761.967,-0.177,idle
295828.63,-0.18,idle
295895.284,-0.191,idle
295961.943,-0.193,idle
296028.603,-0.19,idle
296095.257,-0.179,idle
296161.917,-0.191,idle
296228.576,-0.181,idle
296295.231,-0.185,idle
296361.887,-0.192,idle
296428.544,-0.182,idle
296495.202,-0.165,idle
296561.864,-0.168,idle
296628.519,-0.172,idle
296695.179,-0.163,idle
296761.833,-0.167,idle
296828.493,-0.163,idle
296895.149,-0.152,idle
296961.812,-0.148,idle
297028.467,-0.152,idle
297095.123,-0.165,idle
297161.783,-0.159,idle
297228.441,-0.163,idle
297295.095,-0.156,idle
297361.752,-0.154,idle
297428.415,-0.164,idle
297495.071,-0.174,idle
297561.728,-0.166,idle
297628.385,-0.16,idle
297695.045,-0.162,idle
297761.701,-0.16,idle
297828.359,-0.161,idle
297895.014,-0.163,idle
297961.672,-0.16,idle
298028.328,-0.147,idle
298094.988,-0.14,idle
298161.649,-0.136,idle
298228.302,-0.136,idle
298294.965,-0.136,idle
298361.62,-0.137,idle
298428.277,-0.136,idle
298494.937,-0.147,idle
298561.596,-0.154,idle
298628.253,-0.156,idle
298694.908,-0.164,idle
298761.565,-0.144,idle
298828.226,-0.152,idle
298894.884,-0.14,idle
298961.536,-0.15,fore lick
299028.2,-0.151,fore lick
299094.855,-0.15,fore lick
299161.513,-0.159,fore lick
299228.166,-0.156,fore lick
299294.83,-0.16,fore lick
299361.484,-0.151,fore lick
299428.144,-0.149,fore lick
299494.8,-0.13,fore lick
299561.459,-0.129,fore lick
299628.115,-0.129,fore lick
299694.775,-0.109,fore lick
299761.431,-0.127,fore lick
299828.088,-0.129,fore lick
299894.745,-0.137,fore lick
299961.401,-0.123,fore lick
300028.06,-0.126,fore lick
300094.717,-0.117,fore lick
300161.375,-0.119,fore lick
300228.035,-0.133,fore lick
300294.694,-0.125,fore lick
300361.348,-0.129,fore lick
300428.007,-0.124,fore lick
300494.666,-0.13,fore lick
300561.322,-0.135,fore lick
300627.982,-0.127,fore lick
300694.64,-0.127,fore lick
300761.295,-0.129,fore lick
300827.954,-0.117,fore lick
300894.607,-0.122,fore lick
300961.27,-0.124,fore lick
301027.925,-0.125,fore lick
301094.582,-0.131,fore lick
301161.242,-0.129,fore lick
301227.899,-0.103,fore lick
301294.556,-0.097,fore lick
301361.216,-0.092,fore lick
301427.873,-0.094,fore lick
301494.527,-0.102,fore lick
301561.187,-0.088,fore lick
301627.842,-0.102,fore lick
301694.503,-0.103,fore lick
301761.161,-0.091,fore lick
301827.819,-0.085,fore lick
301894.474,-0.08,fore lick
301961.133,-0.084,fore lick
302027.793,-0.077,fore lick
302094.446,-0.092,fore lick
302161.106,-0.088,fore lick
302227.764,-0.088,fore lick
302294.423,-0.079,walking
302361.081,-0.058,walking
302427.738,-0.014,walking
302494.395,0.024,walking
302561.05,0.061,walking
302627.709,0.108,walking
302694.371,0.142,walking
302761.022,0.171,walking
302827.68,0.174,walking
302894.342,0.167,walking
302960.999,0.176,walking
303027.656,0.178,walking
303094.314,0.198,walking
303160.971,0.189,walking
303227.629,0.168,walking
303294.284,0.157,walking
303360.947,0.136,walking
303427.601,0.093,walking
303494.259,0.07,walking
303560.915,0.037,walking
303627.572,-0.016,walking
303694.232,-0.062,walking
303760.892,-0.088,walking
303827.546,-0.11,walking
303894.205,-0.108,walking
303960.865,-0.107,walking
304027.522,-0.113,walking
304094.176,-0.116,walking
304160.835,-0.105,walking
304227.495,-0.107,walking
304294.155,-0.114,walking
304360.806,-0.103,walking
304427.47,-0.107,walking
304494.126,-0.123,walking
304560.78,-0.138,walking
